date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:58:55	127016/127016	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:44%20GMT	https://demo.kaliumtheme.com/shop/product/oak-tray/?add-to-cart=87	demo.kaliumtheme.com/shop/product/oak-tray/indexc42c.html	(from https://demo.kaliumtheme.com/shop/product/oak-tray/)
17:58:55	2064/2064	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/cast-iron-animals/feed/	demo.kaliumtheme.com/shop/product/cast-iron-animals/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:58:57	2338/2338	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:46%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fmy-account%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embedc56d	(from https://demo.kaliumtheme.com/shop/my-account/)
17:58:58	104075/104075	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:48%20GMT	https://demo.kaliumtheme.com/shop/product/cast-iron-animals/?add-to-cart=60	demo.kaliumtheme.com/shop/product/cast-iron-animals/index7054.html	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:58:58	104079/104079	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:48%20GMT	https://demo.kaliumtheme.com/shop/product/cast-iron-animals/?add-to-cart=311	demo.kaliumtheme.com/shop/product/cast-iron-animals/index3d1b.html	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:58:59	103659/103659	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:48%20GMT	https://demo.kaliumtheme.com/shop/product/cast-iron-animals/?add-to-cart=313	demo.kaliumtheme.com/shop/product/cast-iron-animals/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:58:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:48%20GMT	https://demo.kaliumtheme.com/shop/?p=99	demo.kaliumtheme.com/shop/index5401.html	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:59:00	2265/2265	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:50%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Forder-tracking%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed47a2.json	(from https://demo.kaliumtheme.com/shop/order-tracking/)
17:59:00	1351/1351	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/charley-colors/feed/	demo.kaliumtheme.com/shop/product/charley-colors/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/charley-colors/)
17:59:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:50%20GMT	https://demo.kaliumtheme.com/shop/?p=76	demo.kaliumtheme.com/shop/index04cd.html	(from https://demo.kaliumtheme.com/shop/product/charley-colors/)
17:59:01	83522/83522	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:50%20GMT	https://demo.kaliumtheme.com/shop/product/charley-colors/?add-to-cart=96	demo.kaliumtheme.com/shop/product/charley-colors/index92a5.html	(from https://demo.kaliumtheme.com/shop/product/charley-colors/)
17:59:02	2358/2358	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:52%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Forder-tracking%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed9dd4	(from https://demo.kaliumtheme.com/shop/order-tracking/)
17:59:03	800/800	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/bridge-backpack/feed/	demo.kaliumtheme.com/shop/product/bridge-backpack/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:03	83526/83526	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:52%20GMT	https://demo.kaliumtheme.com/shop/product/charley-colors/?add-to-cart=73	demo.kaliumtheme.com/shop/product/charley-colors/index18c1.html	(from https://demo.kaliumtheme.com/shop/product/charley-colors/)
17:59:04	59026/59026	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:53%20GMT	https://demo.kaliumtheme.com/shop/product-tag/backpack/	demo.kaliumtheme.com/shop/product-tag/backpack/index.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2016:57:55%20GMT	http://demo.kaliumtheme.com/robots.txt		(from https://demo.kaliumtheme.com/shop/)
17:59:05	59001/59001	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:55%20GMT	https://demo.kaliumtheme.com/shop/product-tag/bag/	demo.kaliumtheme.com/shop/product-tag/bag/index.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:06	59010/59010	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:55%20GMT	https://demo.kaliumtheme.com/shop/product-tag/black/	demo.kaliumtheme.com/shop/product-tag/black/index.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:52%20GMT	https://demo.kaliumtheme.com/shop/?p=83	demo.kaliumtheme.com/shop/index55e4.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:07	87098/87098	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:57%20GMT	https://demo.kaliumtheme.com/shop/product/bridge-backpack/?add-to-cart=47	demo.kaliumtheme.com/shop/product/bridge-backpack/index1e32.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:08	2474/2474	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:58%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fpanamericana-chair%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embedf6d9.json	(from http://demo.kaliumtheme.com/shop/product/panamericana-chair/)
17:59:08	87104/87104	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:58%20GMT	https://demo.kaliumtheme.com/shop/product/bridge-backpack/?add-to-cart=103	demo.kaliumtheme.com/shop/product/bridge-backpack/indexb522.html	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:59:08	2950/2950	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/boskke-cube/feed/	demo.kaliumtheme.com/shop/product/boskke-cube/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=left)
17:59:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:59%20GMT	https://demo.kaliumtheme.com/shop/?p=37	demo.kaliumtheme.com/shop/index4837.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=left)
17:59:10	2602/2602	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:59%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fpanamericana-chair%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed5a74	(from http://demo.kaliumtheme.com/shop/product/panamericana-chair/)
17:59:11	100445/100445	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:01%20GMT	https://demo.kaliumtheme.com/shop/product/boskke-cube/?add-to-cart=53	demo.kaliumtheme.com/shop/product/boskke-cube/indexacaf.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=left)
17:59:11	100392/100392	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:01%20GMT	https://demo.kaliumtheme.com/shop/product/boskke-cube/?add-to-cart=90	demo.kaliumtheme.com/shop/product/boskke-cube/indexd74c.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=left)
17:59:11	100265/100265	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:01%20GMT	https://demo.kaliumtheme.com/shop/product/boskke-cube/?add-to-cart=311	demo.kaliumtheme.com/shop/product/boskke-cube/index3d1b.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=right)
17:59:12	100320/100320	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:02%20GMT	https://demo.kaliumtheme.com/shop/product/boskke-cube/?add-to-cart=103	demo.kaliumtheme.com/shop/product/boskke-cube/indexb522.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=right)
17:59:13	90271/90271	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:03%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=90	demo.kaliumtheme.com/shop/product/hasami-mug/indexd74c.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/?shop-single-image-size=small)
17:59:13	90014/90014	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:03%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=60	demo.kaliumtheme.com/shop/product/hasami-mug/index7054.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/?shop-single-image-size=small)
17:59:13	89974/89974	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:03%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=103	demo.kaliumtheme.com/shop/product/hasami-mug/indexb522.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/?shop-single-image-size=large)
17:59:14	90355/90355	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:04%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=311	demo.kaliumtheme.com/shop/product/hasami-mug/index3d1b.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/?shop-single-image-size=medium)
17:59:15	90463/90463	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:05%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=87	demo.kaliumtheme.com/shop/product/hasami-mug/indexc42c.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/?shop-single-image-size=medium)
17:59:15	2388/2388	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/hanging-vessel/feed/	demo.kaliumtheme.com/shop/product/hanging-vessel/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:59:16	90942/90942	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:06%20GMT	https://demo.kaliumtheme.com/shop/product/hanging-vessel/?add-to-cart=53	demo.kaliumtheme.com/shop/product/hanging-vessel/indexacaf.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:59:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:05%20GMT	https://demo.kaliumtheme.com/shop/?p=311	demo.kaliumtheme.com/shop/index2e31.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:59:17	2432/2432	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:58:06%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fnourished%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embedbe26.json	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:17	90939/90939	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:07%20GMT	https://demo.kaliumtheme.com/shop/product/hanging-vessel/?add-to-cart=313	demo.kaliumtheme.com/shop/product/hanging-vessel/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:59:17	90766/90766	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:07%20GMT	https://demo.kaliumtheme.com/shop/product/hanging-vessel/?add-to-cart=87	demo.kaliumtheme.com/shop/product/hanging-vessel/indexc42c.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:59:17	91481/91481	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:07%20GMT	https://demo.kaliumtheme.com/shop/product/hanging-vessel/?add-to-cart=37	demo.kaliumtheme.com/shop/product/hanging-vessel/indexf4c6.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:59:19	2560/2560	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:58:08%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fnourished%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed5482	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:20	90892/90892	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:10%20GMT	https://demo.kaliumtheme.com/shop/product/hanging-vessel/?add-to-cart=90	demo.kaliumtheme.com/shop/product/hanging-vessel/indexd74c.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=stars)
17:59:20	91014/91014	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:10%20GMT	https://demo.kaliumtheme.com/shop/product/hanging-vessel/?add-to-cart=60	demo.kaliumtheme.com/shop/product/hanging-vessel/index7054.html	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=stars)
17:59:20	745/745	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/cart/feed/	demo.kaliumtheme.com/shop/cart/feed/index.html	(from https://demo.kaliumtheme.com/shop/cart/)
17:59:22	57974/57974	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:12%20GMT	https://demo.kaliumtheme.com/shop/my-account/lost-password/	demo.kaliumtheme.com/shop/my-account/lost-password/index.html	(from https://demo.kaliumtheme.com/shop/my-account/)
17:59:22	757/757	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/my-account/feed/	demo.kaliumtheme.com/shop/my-account/feed/index.html	(from https://demo.kaliumtheme.com/shop/my-account/)
17:59:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:12%20GMT	https://demo.kaliumtheme.com/shop/?p=7	demo.kaliumtheme.com/shop/indexc4f7.html	(from https://demo.kaliumtheme.com/shop/my-account/)
17:59:23	2431/2431	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:58:13%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fshapemaker%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed83c3.json	(from https://demo.kaliumtheme.com/shop/product/shapemaker/)
17:59:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:10%20GMT	https://demo.kaliumtheme.com/shop/?p=5	demo.kaliumtheme.com/shop/indexc471.html	(from https://demo.kaliumtheme.com/shop/cart/)
17:59:23	765/765	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/order-tracking/feed/	demo.kaliumtheme.com/shop/order-tracking/feed/index.html	(from https://demo.kaliumtheme.com/shop/order-tracking/)
17:59:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:14%20GMT	https://demo.kaliumtheme.com/shop/?p=480	demo.kaliumtheme.com/shop/index77b5.html	(from https://demo.kaliumtheme.com/shop/order-tracking/)
17:59:25	2559/2559	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:58:14%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fshapemaker%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed1cda	(from https://demo.kaliumtheme.com/shop/product/shapemaker/)
17:59:26	93519/93519	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:16%20GMT	http://demo.kaliumtheme.com/shop/product/panamericana-chair/?add-to-cart=103	demo.kaliumtheme.com/shop/product/panamericana-chair/indexb522.html	(from http://demo.kaliumtheme.com/shop/product/panamericana-chair/)
17:59:26	2315/2315	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/panamericana-chair/feed/	demo.kaliumtheme.com/shop/product/panamericana-chair/feed/index.html	(from http://demo.kaliumtheme.com/shop/product/panamericana-chair/)
17:59:27	93660/93660	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:17%20GMT	http://demo.kaliumtheme.com/shop/product/panamericana-chair/?add-to-cart=311	demo.kaliumtheme.com/shop/product/panamericana-chair/index3d1b.html	(from http://demo.kaliumtheme.com/shop/product/panamericana-chair/)
17:59:28	100218/100218	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:18%20GMT	https://demo.kaliumtheme.com/shop/product/boskke-cube/?add-to-cart=313	demo.kaliumtheme.com/shop/product/boskke-cube/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/)
17:59:28	782/782	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/nourished/feed/	demo.kaliumtheme.com/shop/product/nourished/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:16%20GMT	https://demo.kaliumtheme.com/shop/?p=53	demo.kaliumtheme.com/shop/index5fb3.html	(from http://demo.kaliumtheme.com/shop/product/panamericana-chair/)
17:59:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:19%20GMT	https://demo.kaliumtheme.com/shop/?p=312	demo.kaliumtheme.com/shop/index8844.html	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:29	2467/2467	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:58:19%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fthe-age-of-collage%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed814a.json	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:30	85963/85963	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:19%20GMT	https://demo.kaliumtheme.com/shop/product/nourished/?add-to-cart=79	demo.kaliumtheme.com/shop/product/nourished/index70f8.html	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:30	85966/85966	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:19%20GMT	https://demo.kaliumtheme.com/shop/product/nourished/?add-to-cart=102	demo.kaliumtheme.com/shop/product/nourished/index0865.html	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:30	85952/85952	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:19%20GMT	https://demo.kaliumtheme.com/shop/product/nourished/?add-to-cart=34	demo.kaliumtheme.com/shop/product/nourished/index7e21.html	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:30	85959/85959	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:21%20GMT	https://demo.kaliumtheme.com/shop/product/nourished/?add-to-cart=50	demo.kaliumtheme.com/shop/product/nourished/index5412.html	(from https://demo.kaliumtheme.com/shop/product/nourished/)
17:59:32	2595/2595	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:58:21%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fthe-age-of-collage%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embeda3aa	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:33	85877/85877	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:23%20GMT	https://demo.kaliumtheme.com/shop/product/shapemaker/?add-to-cart=96	demo.kaliumtheme.com/shop/product/shapemaker/index92a5.html	(from https://demo.kaliumtheme.com/shop/product/shapemaker/)
17:59:33	2193/2193	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/shapemaker/feed/	demo.kaliumtheme.com/shop/product/shapemaker/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/shapemaker/)
17:59:34	1389/1389	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/the-age-of-collage/feed/	demo.kaliumtheme.com/shop/product/the-age-of-collage/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:23%20GMT	https://demo.kaliumtheme.com/shop/?p=73	demo.kaliumtheme.com/shop/index8cae.html	(from https://demo.kaliumtheme.com/shop/product/shapemaker/)
17:59:35	2481/2481	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:58:25%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fsweeper-funnel%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed2e46.json	(from https://demo.kaliumtheme.com/shop/product/sweeper-funnel/)
17:59:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:26%20GMT	https://demo.kaliumtheme.com/shop/?p=102	demo.kaliumtheme.com/shop/indexc5eb.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:35	91375/91375	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:26%20GMT	https://demo.kaliumtheme.com/shop/product/the-age-of-collage/?add-to-cart=312	demo.kaliumtheme.com/shop/product/the-age-of-collage/indexd941.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:35	91374/91374	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:26%20GMT	https://demo.kaliumtheme.com/shop/product/the-age-of-collage/?add-to-cart=60	demo.kaliumtheme.com/shop/product/the-age-of-collage/index7054.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:37	2606/2606	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:58:26%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fsweeper-funnel%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed0d82	(from https://demo.kaliumtheme.com/shop/product/sweeper-funnel/)
17:59:38	91371/91371	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:27%20GMT	https://demo.kaliumtheme.com/shop/product/the-age-of-collage/?add-to-cart=34	demo.kaliumtheme.com/shop/product/the-age-of-collage/index7e21.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:38	91381/91381	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:28%20GMT	https://demo.kaliumtheme.com/shop/product/the-age-of-collage/?add-to-cart=79	demo.kaliumtheme.com/shop/product/the-age-of-collage/index70f8.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:38	91378/91378	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:27%20GMT	https://demo.kaliumtheme.com/shop/product/the-age-of-collage/?add-to-cart=50	demo.kaliumtheme.com/shop/product/the-age-of-collage/index5412.html	(from https://demo.kaliumtheme.com/shop/product/the-age-of-collage/)
17:59:39	2041/2041	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/sweeper-funnel/feed/	demo.kaliumtheme.com/shop/product/sweeper-funnel/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/sweeper-funnel/)
17:59:40	2416/2416	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:58:29%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fstapler%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed96d9.json	(from https://demo.kaliumtheme.com/shop/product/stapler/)
17:59:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:58:30%20GMT	https://demo.kaliumtheme.com/shop/?p=103	demo.kaliumtheme.com/shop/indexe6f0.html	(from https://demo.kaliumtheme.com/shop/product/sweeper-funnel/)
17:59:40	91681/91681	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:58:30%20GMT	https://demo.kaliumtheme.com/shop/product/sweeper-funnel/?add-to-cart=47	demo.kaliumtheme.com/shop/product/sweeper-funnel/index1e32.html	(from https://demo.kaliumtheme.com/shop/product/sweeper-funnel/)
